age,sex,NHANES,race_f,type,n,Mean,SD,LB,25%,50%,75%,UB,Rhat,n.eff,Parameters,prev_fit,LB_scl,UB_scl,NHANES_year
64,Female,1988-1994,Other,Force of Infection (λ),1612,0.00718339574200386,0.00499639693398852,0.00199150843476297,0.00217911093006355,0.00538281449125884,0.0121998687135316,0.012851753318481,37.4619613638821,2,"lhat[65,2,1,5]",0.718339574200386,0.199150843476297,1.2851753318481,1991
65,Female,1988-1994,Other,Force of Infection (λ),1613,0.00704940791599458,0.0049767462605844,0.00188517733684712,0.00206625459151989,0.00520054629466779,0.0120606017147033,0.0127118634864503,37.3305566864031,2,"lhat[66,2,1,5]",0.704940791599458,0.188517733684712,1.27118634864503,1991
66,Female,1988-1994,Other,Force of Infection (λ),1614,0.00691834201116742,0.00495442932839855,0.0017844583776157,0.00195941638932899,0.00502360016057266,0.0119137310896058,0.0125631334586705,37.1852596645828,2,"lhat[67,2,1,5]",0.691834201116742,0.17844583776157,1.25631334586705,1991
67,Female,1988-1994,Other,Force of Infection (λ),1615,0.00679009250011003,0.00492959581653536,0.00168889060076143,0.00185729042856257,0.00485187297415234,0.0117822181309893,0.0124201133233958,37.0280415825984,2,"lhat[68,2,1,5]",0.679009250011003,0.168889060076143,1.24201133233958,1991
68,Female,1988-1994,Other,Force of Infection (λ),1616,0.00666455843666067,0.00490239044431286,0.00159829226774706,0.00176026842920381,0.00468526017877547,0.011628091780186,0.0122842423232703,36.8606702000405,2,"lhat[69,2,1,5]",0.666455843666067,0.159829226774706,1.22842423232703,1991
69,Female,1988-1994,Other,Force of Infection (λ),1617,0.00654164336963218,0.00487295300043931,0.00151242053971443,0.00166813842444928,0.0045236560733789,0.0114885681594003,0.0121440007862331,36.6847268708576,2,"lhat[70,2,1,5]",0.654164336963218,0.151242053971443,1.21440007862331,1991
70,Female,1988-1994,Other,Force of Infection (λ),1618,0.00642125524347367,0.00484141838782167,0.0014310428085925,0.00158070122927342,0.00436695409127101,0.0113333642626886,0.0120018982457153,36.5016231224569,2,"lhat[71,2,1,5]",0.642125524347367,0.14310428085925,1.20018982457153,1991
71,Female,1988-1994,Other,Force of Infection (λ),1619,0.00630330628793736,0.00480791668188708,0.00135393644251144,0.00149774541458291,0.0042150470609005,0.011187976072481,0.011860945909611,36.3126164364895,2,"lhat[72,2,1,5]",0.630330628793736,0.135393644251144,1.1860945909611,1991
72,Female,1988-1994,Other,Force of Infection (λ),1620,0.00618771289863906,0.00477257320049031,0.00128107206495028,0.00141900828884568,0.00406782744916966,0.0110436030320966,0.0117203399986366,36.1188250697322,2,"lhat[73,2,1,5]",0.618771289863906,0.128107206495028,1.17203399986366,1991
73,Female,1988-1994,Other,Force of Infection (λ),1621,0.00607439551023045,0.00473550858366272,0.00121222332432991,0.00134439653766275,0.00392518758790099,0.0109049557927735,0.0115822793898055,35.9212418268902,2,"lhat[74,2,1,5]",0.607439551023045,0.121222332432991,1.15822793898055,1991
74,Female,1988-1994,Other,Force of Infection (λ),1622,0.00596327846373865,0.00469683888162589,0.00114699784999398,0.00127344612238989,0.00378701988408771,0.0107617392768555,0.0114450840390156,35.7207467514525,2,"lhat[75,2,1,5]",0.596327846373865,0.114699784999398,1.14450840390156,1991
75,Female,1988-1994,Other,Force of Infection (λ),1623,0.00585428986947532,0.00465667564965069,0.00108521302639856,0.00120623693144054,0.00365321701457354,0.0106216384907304,0.0113055690964512,35.5181187398113,2,"lhat[76,2,1,5]",0.585428986947532,0.108521302639856,1.13055690964512,1991
76,Female,1988-1994,Other,Force of Infection (λ),1624,0.00574736146677554,0.0046151260484903,0.00102669459379769,0.00114250007900738,0.00352367210581578,0.0104777814859968,0.0111731091397225,35.3140461110156,2,"lhat[77,2,1,5]",0.574736146677554,0.102669459379769,1.11731091397225,1991
77,Female,1988-1994,Other,Force of Infection (λ),1625,0.00564242848168977,0.00457229294924824,0.000971276356652458,0.00108206387595499,0.00339827889938911,0.0103331338956435,0.0110345325092525,35.1091361824973,2,"lhat[78,2,1,5]",0.564242848168977,0.0971276356652458,1.10345325092525,1991
78,Female,1988-1994,Other,Force of Infection (λ),1626,0.00553942948363137,0.00452827504166903,0.000918799891893674,0.00102476432575176,0.00327693190388622,0.0101945613464255,0.0108999678413777,34.9039239131676,2,"lhat[79,2,1,5]",0.553942948363137,0.0918799891893674,1.08999678413777,1991
79,Female,1988-1994,Other,Force of Infection (λ),1627,0.00543830624186337,0.00448316694495253,0.000869114258520127,0.000970548751963997,0.00315952653386655,0.010051852277321,0.0107708475235105,34.6988796811888,2,"lhat[80,2,1,5]",0.543830624186337,0.0869114258520127,1.07708475235105,1991
80,Female,1988-1994,Other,Force of Infection (λ),1628,0.00533900358260294,0.00443705932029813,0.000822075709812412,0.000919380527081102,0.00304595923649563,0.00990468033864785,0.0106334867201156,34.4944162659233,2,"lhat[81,2,1,5]",0.533900358260294,0.0822075709812412,1.06334867201156,1991
81,Female,1988-1994,Other,Force of Infection (λ),1629,0.00524146924742348,0.00439003898447976,0.000777547409258496,0.000870866542049917,0.00293612760650688,0.00976441556653347,0.010497336484505,34.2908951031212,2,"lhat[82,2,1,5]",0.524146924742348,0.0777547409258496,1.0497336484505,1991
82,Female,1988-1994,Other,Force of Infection (λ),1630,0.00514565375354579,0.00434218902384168,0.000735399151121481,0.000824725842657522,0.00282993049010375,0.00962058275744838,0.0103631620394056,34.0886318801863,2,"lhat[83,2,1,5]",0.51456537535458,0.0735399151121481,1.03631620394056,1991
83,Female,1988-1994,Other,Force of Infection (λ),1631,0.00505151025652438,0.00429358890818125,0.000695507086430877,0.000780862737028972,0.00272726807840534,0.00947369223326649,0.0102270841899242,33.8879015349638,2,"lhat[84,2,1,5]",0.505151025652437,0.0695507086430877,1.02270841899242,1991
84,Female,1988-1994,Other,Force of Infection (λ),1632,0.00495899441576359,0.00424431460405974,0.000657753455044747,0.000739510228834942,0.00262804199102145,0.00934333725449455,0.0100975023480716,33.6889427174101,2,"lhat[85,2,1,5]",0.495899441576359,0.0657753455044747,1.00975023480716,1991
85,Female,1988-1994,Other,Force of Infection (λ),1633,0.00486806426322793,0.00419443868714309,0.00062199645326326,0.000700306854560831,0.00253215535032539,0.00919796246351947,0.0099622968619805,33.491961769069,2,"lhat[86,2,1,5]",0.486806426322793,0.062199645326326,0.99622968619805,1991
86,Female,1988-1994,Other,Force of Infection (λ),1634,0.00477868007565098,0.00414403045323633,0.000588058212810721,0.000662992820248633,0.00243951284697397,0.00905562493421915,0.00982309460228396,33.2971362707139,2,"lhat[87,2,1,5]",0.477868007565098,0.0588058212810721,0.982309460228396,1991
87,Female,1988-1994,Other,Force of Infection (λ),1635,0.00469080425049012,0.0040931560277245,0.000555953403986396,0.000627849379206118,0.00235002079720472,0.00891965112284532,0.00968881023647183,33.1046182040247,2,"lhat[88,2,1,5]",0.469080425049013,0.0555953403986396,0.968881023647183,1991
88,Female,1988-1994,Other,Force of Infection (λ),1636,0.00460440118582586,0.00404187847318082,0.000525584931059781,0.000594228765394604,0.00226358719242066,0.00877636872437624,0.00955475477119229,32.9145367688302,2,"lhat[89,2,1,5]",0.460440118582586,0.0525584931059781,0.955475477119229,1991
89,Female,1988-1994,Other,Force of Infection (λ),1637,0.00451943716435972,0.0039902578949452,0.000496860632714911,0.000562588611620063,0.00218012174155276,0.00863714916553802,0.00942830402155806,32.7270008933541,2,"lhat[90,2,1,5]",0.451943716435972,0.0496860632714911,0.942830402155806,1991
90,Female,1988-1994,Other,Force of Infection (λ),1638,0.00443588024162246,0.00393835154451043,0.000469693053537734,0.000532409380086531,0.00209953590667036,0.00849696104919839,0.00929871930210635,32.5421014710809,2,"lhat[91,2,1,5]",0.443588024162246,0.0469693053537734,0.929871930210635,1991
0,Male,1999-2000,Other,Force of Infection (λ),1639,0.0237429522930565,0.00439018066153217,0.0176772337051695,0.0193086328987351,0.0248289888523468,0.0277814856999977,0.029742588428732,7.43295381441789,2,"lhat[1,1,2,5]",2.37429522930565,1.76772337051695,2.9742588428732,2000
1,Male,1999-2000,Other,Force of Infection (λ),1640,0.0233403438002569,0.0041073387107904,0.0175900393195838,0.0192017974274217,0.0244198686763603,0.0271176363848437,0.0289605986002363,7.12224260453052,2,"lhat[2,1,2,5]",2.33403438002569,1.75900393195838,2.89605986002363,2000
2,Male,1999-2000,Other,Force of Infection (λ),1641,0.0229362798444196,0.00382548974921688,0.0175017392285593,0.0190898579949583,0.0240075269918977,0.0264538301741941,0.0281945491329803,6.79502482644791,2,"lhat[3,1,2,5]",2.29362798444196,1.75017392285593,2.81945491329803,2000
3,Male,1999-2000,Other,Force of Infection (λ),1642,0.0225312425569712,0.00354530665079869,0.0174123352008375,0.0189784974503795,0.0235923272123223,0.025796541139002,0.0274239600150493,6.45036086491411,2,"lhat[4,1,2,5]",2.25312425569712,1.74123352008375,2.74239600150493,2000
4,Male,1999-2000,Other,Force of Infection (λ),1643,0.022125715702901,0.0032675216536447,0.017321829619392,0.0188696314182264,0.0232285161154729,0.0251202268816009,0.0266525243694699,6.0872804952331,2,"lhat[5,1,2,5]",2.2125715702901,1.7321829619392,2.66525243694699,2000
5,Male,1999-2000,Other,Force of Infection (λ),1644,0.0217201820223032,0.0029929477067699,0.0172277027988593,0.0187559553490057,0.0226620860183552,0.0244541117721089,0.0258884381952011,5.70479630603677,2,"lhat[6,1,2,5]",2.17201820223032,1.72277027988593,2.58884381952011,2000
6,Male,1999-2000,Other,Force of Infection (λ),1645,0.0213151205914068,0.00272251222257488,0.0171304096795547,0.0186424255093235,0.0221669306573209,0.0238099151647826,0.0251251931448271,5.30192589216282,2,"lhat[7,1,2,5]",2.13151205914068,1.71304096795547,2.51251931448271,2000
7,Male,1999-2000,Other,Force of Infection (λ),1646,0.0209110042343226,0.0024573109703339,0.0170319993198862,0.0185256796531753,0.0216052281029359,0.0231696169978388,0.0243527005446974,4.87772871254886,2,"lhat[8,1,2,5]",2.09110042343226,1.70319993198862,2.43527005446974,2000
8,Male,1999-2000,Other,Force of Infection (λ),1647,0.0205082970156745,0.00219869540022207,0.0169329341432626,0.0184060434503306,0.021080066232303,0.0225284624200415,0.023587098972709,4.43136889754478,2,"lhat[9,1,2,5]",2.05082970156745,1.69329341432626,2.3587098972709,2000
9,Male,1999-2000,Other,Force of Infection (λ),1648,0.0201074518426259,0.00194841655071311,0.0168365082876759,0.0182822171943859,0.0205692363820854,0.0219077837817323,0.0228336861971863,3.9622277650438,2,"lhat[10,1,2,5]",2.01074518426259,1.68365082876759,2.28336861971863,2000
10,Male,1999-2000,Other,Force of Infection (λ),1649,0.0197089082026028,0.00170886575054224,0.0167390083855429,0.0181639023338324,0.0200351984020145,0.0212957523220972,0.0221169031307502,3.47012371790262,3,"lhat[11,1,2,5]",1.97089082026028,1.67390083855429,2.21169031307502,2000
11,Male,1999-2000,Other,Force of Infection (λ),1650,0.0193130900603204,0.00148347883772435,0.0166404416956373,0.0180388212011897,0.0194649251597225,0.0206893375340941,0.0214214458326278,2.95581375133172,3,"lhat[12,1,2,5]",1.93130900603204,1.66404416956373,2.14214458326278,2000
12,Male,1999-2000,Other,Force of Infection (λ),1651,0.0189204039346298,0.00127739695029906,0.0165366865808956,0.0179152329754307,0.0189478505531694,0.0201343249704914,0.0207648618008548,2.42249216294947,3,"lhat[13,1,2,5]",1.89204039346298,1.65366865808956,2.07648618008548,2000
13,Male,1999-2000,Other,Force of Infection (λ),1652,0.0185312371722915,0.00109843162891884,0.0164323004642639,0.0177551501366261,0.0185036591380893,0.019542665320717,0.0202889908402677,1.88235533904792,4,"lhat[14,1,2,5]",1.85312371722915,1.64323004642639,2.02889908402677,2000
14,Male,1999-2000,Other,Force of Infection (λ),1653,0.0181459564321642,0.000957982898266264,0.0163315002001582,0.0174872921412892,0.0180726632115121,0.0189193799606596,0.0200341158294605,1.39276708797782,8,"lhat[15,1,2,5]",1.81459564321642,1.63315002001582,2.00341158294605,2000
15,Male,1999-2000,Other,Force of Infection (λ),1654,0.017764906389554,0.000870249424993328,0.0162296738940927,0.0171307987120743,0.0177562701706342,0.0183240192157033,0.0198177416545355,1.13179052202445,55,"lhat[16,1,2,5]",1.7764906389554,1.62296738940927,1.98177416545355,2000
16,Male,1999-2000,Other,Force of Infection (λ),1655,0.0173884086667131,0.000846740305084288,0.0160140418379474,0.0167857087692291,0.0174066517373124,0.0177777977760166,0.0196078507741461,1.13183890484618,48,"lhat[17,1,2,5]",1.73884086667131,1.60140418379474,1.96078507741461,2000
17,Male,1999-2000,Other,Force of Infection (λ),1656,0.0170167609917859,0.000887635613831665,0.0156368539517038,0.0163877850740306,0.016983639113348,0.0173467808872727,0.0193972708313627,1.45070883873396,7,"lhat[18,1,2,5]",1.70167609917859,1.56368539517038,1.93972708313627,2000
18,Male,1999-2000,Other,Force of Infection (λ),1657,0.0166502365849706,0.00098037027668725,0.0151077830277415,0.0160477373459875,0.016524418204449,0.017129189141104,0.0191848946956411,2.08941737897182,4,"lhat[19,1,2,5]",1.66502365849706,1.51077830277415,1.91848946956411,2000
19,Male,1999-2000,Other,Force of Infection (λ),1658,0.0162890837673627,0.00110792848549112,0.0145637987674144,0.0155748172896259,0.0160890729614923,0.0169889683612663,0.0189707979978904,2.84255341515086,3,"lhat[20,1,2,5]",1.62890837673627,1.45637987674144,1.89707979978904,2000
20,Male,1999-2000,Other,Force of Infection (λ),1659,0.0159335257849402,0.00125611185716569,0.0140322411445437,0.0150147019590497,0.0156347642570045,0.0168449283690188,0.018755059191072,3.65494879508837,2,"lhat[21,1,2,5]",1.59335257849402,1.40322411445437,1.8755059191072,2000
21,Male,1999-2000,Other,Force of Infection (λ),1660,0.0155837608374826,0.00141522363929144,0.0135191373123246,0.0144260094449025,0.0152150718047054,0.0167132483748496,0.0185377594546254,4.51485242805247,2,"lhat[22,1,2,5]",1.55837608374826,1.35191373123246,1.85377594546254,2000
22,Male,1999-2000,Other,Force of Infection (λ),1661,0.0152399622999293,0.0015790890296617,0.0130203552994177,0.0138567221699626,0.0149345474308394,0.0165701799600492,0.0183189825896552,5.41702356591983,2,"lhat[23,1,2,5]",1.52399622999293,1.30203552994177,1.83189825896552,2000
23,Male,1999-2000,Other,Force of Infection (λ),1662,0.0149022791217964,0.00174380978799439,0.0125337988784157,0.0133018162936182,0.0146321120938335,0.0164270165940777,0.0180988149050855,6.3575545481301,2,"lhat[24,1,2,5]",1.49022791217964,1.25337988784156,1.80988149050855,2000
24,Male,1999-2000,Other,Force of Infection (λ),1663,0.0145708363887873,0.00190688417376182,0.0120596300079393,0.0127622090117628,0.0143315349523409,0.0162858829457469,0.0178773450950398,7.33266584188161,2,"lhat[25,1,2,5]",1.45708363887873,1.20596300079393,1.78773450950398,2000
25,Male,1999-2000,Other,Force of Infection (λ),1664,0.0142457360296637,0.00206666830462665,0.0115979713025874,0.0122528761703602,0.0140326516854601,0.0161406210159454,0.0176546641077553,8.33821044253346,2,"lhat[26,1,2,5]",1.42457360296637,1.15979713025874,1.76546641077553,2000
26,Male,1999-2000,Other,Force of Infection (λ),1665,0.0139270576507543,0.00222205773547676,0.0111489075094513,0.0117435653548007,0.0137357481974068,0.0159950044584252,0.0174308650063909,9.36941563678592,2,"lhat[27,1,2,5]",1.39270576507543,1.11489075094514,1.74308650063909,2000
27,Male,1999-2000,Other,Force of Infection (λ),1666,0.0136148594801707,0.00237229823348842,0.010712487145969,0.0112591765881167,0.0134408127075723,0.0158552117476334,0.0172026129073252,10.4207503005018,2,"lhat[28,1,2,5]",1.36148594801707,1.0712487145969,1.72026129073252,2000
28,Male,1999-2000,Other,Force of Infection (λ),1667,0.0133091794038178,0.00251687091378337,0.0102887242722778,0.0107896162911636,0.0131485254189181,0.015716832328516,0.0169747634839545,11.4858816866338,2,"lhat[29,1,2,5]",1.33091794038178,1.02887242722778,1.69747634839545,2000
29,Male,1999-2000,Other,Force of Infection (λ),1668,0.0130100360756189,0.00265542056297225,0.00987261286047193,0.0103441239214469,0.012859054049127,0.015574216081286,0.0167467984043321,12.5577092135325,2,"lhat[30,1,2,5]",1.30100360756189,0.987261286047193,1.67467984043321,2000
30,Male,1999-2000,Other,Force of Infection (λ),1669,0.0127174300849606,0.00278770955732467,0.00945498973311201,0.00990387610719867,0.0125725570042478,0.0154227254166221,0.0165171978123073,13.6284701316176,2,"lhat[31,1,2,5]",1.27174300849606,0.945498973311201,1.65171978123073,2000
31,Male,1999-2000,Other,Force of Infection (λ),1670,0.0124313451651808,0.00291358732216953,0.00906043638505308,0.00948605605949382,0.0122891832328684,0.0152809589672857,0.0162853833099094,14.6899120016402,2,"lhat[32,1,2,5]",1.24313451651808,0.906043638505307,1.62853833099094,2000
32,Male,1999-2000,Other,Force of Infection (λ),1671,0.0121517494279129,0.00303296947008143,0.00867663391483291,0.00907706398487665,0.0120090721333861,0.015131601826252,0.0160530965565363,15.7335231013069,2,"lhat[33,1,2,5]",1.21517494279129,0.867663391483291,1.60530965565363,2000
33,Male,1999-2000,Other,Force of Infection (λ),1672,0.0118785966092342,0.00314582311987021,0.00830131268104731,0.00867672380618729,0.0117314681152042,0.0149804646645035,0.0158357239855005,16.7508062858238,2,"lhat[34,1,2,5]",1.18785966092342,0.830131268104731,1.58357239855005,2000
34,Male,1999-2000,Other,Force of Infection (λ),1673,0.0116118273148018,0.00325215626001758,0.0079421724698648,0.00830622887670664,0.0114562126222782,0.0148325643486253,0.015611962976393,17.7335762308047,2,"lhat[35,1,2,5]",1.16118273148018,0.79421724698648,1.5611962976393,2000
35,Male,1999-2000,Other,Force of Infection (λ),1674,0.0113513702524551,0.00335200982206417,0.00758971812528118,0.00794933596156587,0.0111846505053331,0.0146814776650371,0.0154116801749631,18.6742559784806,2,"lhat[36,1,2,5]",1.13513702524551,0.758971812528118,1.54116801749631,2000
36,Male,1999-2000,Other,Force of Infection (λ),1675,0.0110971434420955,0.00344545161237856,0.00723780402806705,0.00759006360003437,0.0109168830398888,0.0145260954955381,0.0151916504042081,19.5661475317723,2,"lhat[37,1,2,5]",1.10971434420955,0.723780402806705,1.51916504042081,2000
37,Male,1999-2000,Other,Force of Infection (λ),1676,0.0108490553939847,0.00353257154793461,0.00690482228865318,0.00724391082795175,0.0106530020659686,0.0143719942178765,0.0149848098723062,20.4036535139299,2,"lhat[38,1,2,5]",1.08490553939847,0.690482228865318,1.49848098723062,2000
38,Male,1999-2000,Other,Force of Infection (λ),1677,0.0106070062479132,0.00361347782837363,0.00658692909103594,0.0069218765331861,0.0103930901568664,0.0142229259895549,0.0147649308281709,21.182432453361,2,"lhat[39,1,2,5]",1.06070062479132,0.658692909103594,1.4764930828171,2000
39,Male,1999-2000,Other,Force of Infection (λ),1678,0.010370888866953,0.00368829379608627,0.00627667890022343,0.00660502939534911,0.0101372208190691,0.014068990637863,0.0145647778492488,21.8994781175448,2,"lhat[40,1,2,5]",1.0370888866953,0.627667890022343,1.45647778492488,2000
40,Male,1999-2000,Other,Force of Infection (λ),1679,0.0101405898807143,0.00375715531384038,0.00597919570285302,0.00630620021190149,0.00988545871981498,0.0139163708746701,0.0143890940249952,22.5531220551821,2,"lhat[41,1,2,5]",1.01405898807143,0.597919570285302,1.43890940249952,2000
41,Male,1999-2000,Other,Force of Infection (λ),1680,0.00991599067415315,0.00382020854095422,0.0056934732470742,0.00602377803041159,0.00963785993882744,0.0137574487902713,0.0141905457591771,23.1429665583106,2,"lhat[42,1,2,5]",0.991599067415315,0.56934732470742,1.41905457591771,2000
42,Male,1999-2000,Other,Force of Infection (λ),1681,0.00969696831902419,0.00387760802356785,0.00541535145971448,0.00574743619153361,0.00939447224085496,0.013587971897237,0.0140331430995208,23.6697613708508,2,"lhat[43,1,2,5]",0.969696831902419,0.541535145971448,1.40331430995208,2000
43,Male,1999-2000,Other,Force of Infection (λ),1682,0.0094833964460242,0.00392951503807508,0.00515123763608117,0.00548122365307829,0.0091553353657694,0.0134191017325913,0.0138757948177048,24.1352409553068,2,"lhat[44,1,2,5]",0.94833964460242,0.515123763608117,1.38757948177048,2000
44,Male,1999-2000,Other,Force of Infection (λ),1683,0.00927514605653514,0.00397609614296586,0.00489809255228242,0.0052282282140419,0.00892048133311786,0.0132467570469529,0.0137138000947201,24.5419399215346,2,"lhat[45,1,2,5]",0.927514605653514,0.489809255228242,1.37138000947201,2000
45,Male,1999-2000,Other,Force of Infection (λ),1684,0.00907208627363933,0.00401752190560734,0.00465383292665971,0.00498478419025438,0.00868993475818663,0.0130612850698771,0.0135638815534,24.8930027681505,2,"lhat[46,1,2,5]",0.907208627363933,0.465383292665971,1.35638815534,2000
46,Male,1999-2000,Other,Force of Infection (λ),1685,0.00887408503274925,0.00405396577843443,0.00442085351395324,0.00475062843402611,0.00846371317681344,0.0128826688241019,0.013406323508157,25.1920011269434,2,"lhat[47,1,2,5]",0.887408503274925,0.442085351395324,1.3406323508157,2000
47,Male,1999-2000,Other,Force of Infection (λ),1686,0.00868100971277515,0.0040856031046692,0.00419828757584096,0.00452761131469707,0.00824182737637194,0.0127216156378513,0.0132485063125316,25.4427680318096,2,"lhat[48,1,2,5]",0.868100971277516,0.419828757584096,1.32485063125316,2000
48,Male,1999-2000,Other,Force of Infection (λ),1687,0.0084927277092438,0.004112610237759,0.00398620007297432,0.00431962374967208,0.00802428173054697,0.0125573770389968,0.0130964070134046,25.6492550386655,2,"lhat[49,1,2,5]",0.84927277092438,0.398620007297432,1.30964070134046,2000
49,Male,1999-2000,Other,Force of Infection (λ),1688,0.00830910695119103,0.00413516376168125,0.00378511691568782,0.00411282660313787,0.00781107453571773,0.0123901377827045,0.0129460272590255,25.8154147763413,2,"lhat[50,1,2,5]",0.830910695119103,0.378511691568782,1.29460272590255,2000
50,Male,1999-2000,Other,Force of Infection (λ),1689,0.00813001636398258,0.00415343980144333,0.00359414077982571,0.00392079541347628,0.00760219834696384,0.0122260297412389,0.0127922647594651,25.9451089629942,2,"lhat[51,1,2,5]",0.813001636398258,0.359414077982571,1.27922647594651,2000
51,Male,1999-2000,Other,Force of Infection (λ),1690,0.00795532628048004,0.00416761341474098,0.00341269206493561,0.00373208035092908,0.00737030802066359,0.0120645695248323,0.0126299799910871,26.0420401442759,2,"lhat[52,1,2,5]",0.795532628048004,0.341269206493561,1.26299799910871,2000
52,Male,1999-2000,Other,Force of Infection (λ),1691,0.00778490880316457,0.00417785805697309,0.00324020214580438,0.0035541158397083,0.00714242361830678,0.0119146508743595,0.0124718168629302,26.1097043368467,2,"lhat[53,1,2,5]",0.778490880316457,0.324020214580438,1.24718168629302,2000
53,Male,1999-2000,Other,Force of Infection (λ),1692,0.00761863811997384,0.0041843451127743,0.00307377284346992,0.00338421677700237,0.00691868558403964,0.0117551358161007,0.0123150851536488,26.1513612635835,2,"lhat[54,1,2,5]",0.761863811997384,0.307377284346992,1.23150851536488,2000
54,Male,1999-2000,Other,Force of Infection (λ),1693,0.00745639077669459,0.00418724348798369,0.00291666148431405,0.00322312360577736,0.00670058413357998,0.0116008266489349,0.0121552191648684,26.1700187925146,2,"lhat[55,1,2,5]",0.745639077669459,0.291666148431405,1.21552191648684,2000
55,Male,1999-2000,Other,Force of Infection (λ),1694,0.00729804590880038,0.00418671925657901,0.00276592213119554,0.00306868687058451,0.00648806008844457,0.0114582680755893,0.0120017505989844,26.1684283962092,2,"lhat[56,1,2,5]",0.729804590880038,0.276592213119554,1.20017505989844,2000
56,Male,1999-2000,Other,Force of Infection (λ),1695,0.00714348543562912,0.00418293535761547,0.00262181071074393,0.00292377148149183,0.00627883397324044,0.011310227743656,0.011855771229817,26.1490888125976,2,"lhat[57,1,2,5]",0.714348543562912,0.262181071074393,1.1855771229817,2000
57,Male,1999-2000,Other,Force of Infection (λ),1696,0.00699259421976961,0.00417605133763471,0.00248485869500074,0.00278230320436827,0.00607317624056096,0.0111593955475947,0.011703744125397,26.1142555223085,2,"lhat[58,1,2,5]",0.699259421976961,0.248485869500074,1.1703744125397,2000
58,Male,1999-2000,Other,Force of Infection (λ),1697,0.00684526019447326,0.00416622313438249,0.00235474606439555,0.00264787943963296,0.00587312039469529,0.0110127709713027,0.0115446813538549,26.0659541001603,2,"lhat[59,1,2,5]",0.684526019447326,0.235474606439555,1.15446813538549,2000
59,Male,1999-2000,Other,Force of Infection (λ),1698,0.00670137446183004,0.00415360289799925,0.00223116343621561,0.0025200228120769,0.005678584211485,0.0108656307552008,0.0113866997610457,26.0059959115739,2,"lhat[60,1,2,5]",0.670137446183004,0.223116343621561,1.13866997610457,2000
60,Male,1999-2000,Other,Force of Infection (λ),1699,0.00656083136435414,0.00413833884614499,0.0021138121076734,0.00239804039196888,0.00548948198896096,0.0107230440880529,0.0112311384192139,25.9359949882847,2,"lhat[61,1,2,5]",0.656083136435414,0.21138121076734,1.12311384192139,2000
61,Male,1999-2000,Other,Force of Infection (λ),1700,0.00642352853251595,0.00412057514978497,0.00200240404488963,0.00228169069450854,0.00530572492897512,0.0105739587946098,0.0110865430752956,25.8573852241007,2,"lhat[62,1,2,5]",0.642352853251595,0.200240404488963,1.10865430752956,2000
62,Male,1999-2000,Other,Force of Infection (λ),1701,0.00628936691063869,0.00410045184661084,0.00189666182425628,0.00217073945017057,0.00512722150234508,0.0104288823375763,0.0109293849269367,25.7714372807654,2,"lhat[63,1,2,5]",0.628936691063869,0.189666182425628,1.09293849269367,2000
63,Male,1999-2000,Other,Force of Infection (λ),1702,0.00615825076344919,0.00407810477930004,0.00179631853217492,0.00206486574397295,0.00495387779730446,0.0102792226492077,0.0107812940312059,25.6792747909142,2,"lhat[64,1,2,5]",0.615825076344919,0.179631853217492,1.07812940312059,2000
64,Male,1999-2000,Other,Force of Infection (λ),1703,0.00603008766544266,0.00405366555603044,0.00170111762870382,0.00196406923478012,0.00478559785116506,0.0101314167695379,0.0106264777074688,25.5818895965387,2,"lhat[65,1,2,5]",0.603008766544266,0.170111762870382,1.06264777074688,2000
65,Male,1999-2000,Other,Force of Infection (λ),1704,0.00590478847508537,0.00402726153086635,0.00161097279988523,0.00186804293457294,0.00462228396519779,0.00999471815630823,0.0104779063492993,25.480155874819,2,"lhat[66,1,2,5]",0.590478847508537,0.161097279988523,1.04779063492993,2000
66,Male,1999-2000,Other,Force of Infection (λ),1705,0.00578226729574478,0.00399901580182012,0.00152609085189375,0.00177648841340638,0.00446383700282876,0.0098503064644712,0.010326581283347,25.3748430858618,2,"lhat[67,1,2,5]",0.578226729574478,0.152609085189375,1.0326581283347,2000
67,Male,1999-2000,Other,Force of Infection (λ),1706,0.00566244142510171,0.00396904722456999,0.00144556226731006,0.00168927008726073,0.00431015667132606,0.0097106337485726,0.0101836421426007,25.2666277353433,2,"lhat[68,1,2,5]",0.566244142510171,0.144556226731006,1.01836421426007,2000
68,Male,1999-2000,Other,Force of Infection (λ),1707,0.00554523129466778,0.00393747043998011,0.00136918478327256,0.00160619708327796,0.00416114178722121,0.0095712466489312,0.0100355328606764,25.1561039848138,2,"lhat[69,1,2,5]",0.554523129466778,0.136918478327256,1.00355328606764,2000
69,Male,1999-2000,Other,Force of Infection (λ),1708,0.00543056040090348,0.00390439591372399,0.00129674629656638,0.00152708553214185,0.00401669052576944,0.00943701712578128,0.00989012432729613,25.0437931680978,2,"lhat[70,1,2,5]",0.543056040090348,0.129674629656638,0.989012432729613,2000
70,Male,1999-2000,Other,Force of Infection (λ),1709,0.00531835522930563,0.00386992998645881,0.00122805361937646,0.00145175845028271,0.0038767006548034,0.0093043905834612,0.00974338063877597,24.9301522874951,2,"lhat[71,1,2,5]",0.531835522930563,0.122805361937646,0.974338063877597,2000
