period,age,race,prev_value,SD_prev,LB_prev,UB_prev,foi_value,SD_foi,LB_foi,UB_foi,year
1,61,Other,52.8600475265402,0.0340540356239797,46.5053546182371,59.5971034965896,2.55148144846014e-05,4.48942453333342e-05,3.65397174503357e-09,0.000152282468755887,1991
1,62,Hispanic,55.4736467916433,0.0202300166625301,51.5096448519895,59.2586200762649,3.67825654461815e-06,8.80093342397955e-06,7.60433245296628e-11,2.83903736852307e-05,1991
1,62,NH Black,51.8511593954392,0.0163675438785331,48.7243650590515,55.2052858640201,3.94637047478782e-17,1.57963685161182e-15,1.19224361612623e-111,1.64658885750696e-22,1991
1,62,NH White,26.2642594385567,0.0067898324211467,24.9684087118368,27.6050180448282,1.56573544088051e-11,1.80778316432197e-10,5.52115733355514e-31,6.47331966954338e-11,1991
1,62,Other,52.8615582893217,0.0340673523739716,46.5053862598502,59.6029355711222,2.36492861019959e-05,4.22967713475788e-05,2.88780303388767e-09,0.000142945814848282,1991
1,63,Hispanic,55.4738624338574,0.0202324287126689,51.5096458016031,59.2595967362453,3.33227618130656e-06,8.09712448326411e-06,5.63652096382604e-11,2.59746624153174e-05,1991
1,63,NH Black,51.8511593954392,0.0163675438785332,48.7243650590515,55.2052858640201,2.60772070648199e-17,1.04934288656237e-15,1.96945525281816e-113,7.90945005282181e-23,1991
1,63,NH White,26.2642594398726,0.00678983242374901,24.968408711867,27.6050180449925,1.25295167982501e-11,1.47477424477177e-10,1.99065578823377e-31,4.95117310841079e-11,1991
1,63,Other,52.8629577959276,0.034079856037438,46.5054009671405,59.6073906218951,2.19321607130775e-05,3.98647635116646e-05,2.28288802186217e-09,0.000134171986938133,1991
1,64,Hispanic,55.4740578025455,0.0202346344396895,51.5096465763471,59.2605804486311,3.02057338935643e-06,7.45336809545968e-06,4.17891404064258e-11,2.37678524102668e-05,1991
1,64,NH Black,51.8511593954392,0.0163675438785332,48.7243650590515,55.2052858640201,1.72398534446264e-17,6.97311420467894e-16,3.25354181100572e-115,3.80019577241687e-23,1991
1,64,NH White,26.2642594409263,0.00678983242579715,24.9684087118888,27.6050180451131,1.0036530217297e-11,1.20372301596999e-10,7.17903065695808e-32,3.78806521774791e-11,1991
1,64,Other,52.8642549550071,0.0340915989422467,46.5054166196866,59.6121019566431,2.0350587883546e-05,3.7586588647168e-05,1.80514260944599e-09,0.000125983440323449,1991
