"","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","b15","b16","b17","b18","b19","b20","b21","b22","b23","b24","b25","b26","b27","b28","b29","b30","b31","b32","b33","b34","b35","b36","b37","b38","b39","b40","b41","b42","b43","b44","b45","b46","b47","b48","b49","b50","b51","b52","b53","b54","b55","b56","b57","b58","b59","b60","b61","b62","b63","b64","b65","b66","b67","b68","b69","b70","b71","b72","b73","b74","b75","b76","b77","b78","b79","b80"
"b54",-7.77345514284672e-07,-3.31923996453619e-06,-4.80375406529536e-06,-6.24296162448199e-06,-6.50800545625725e-06,-2.95028382472455e-05,-6.75022273816933e-06,-9.94995289311113e-06,2.94327789110623e-09,8.64311602879834e-09,8.78574775260262e-09,1.10505700178801e-08,8.47687623837828e-09,2.20911499422636e-08,1.28148202895283e-08,1.57158785448706e-08,2.77999123906858e-07,5.94447100654502e-07,9.47593245525752e-07,1.31622703948412e-06,1.34113847465705e-06,2.46454734670465e-06,1.70662350738658e-06,1.98645137034581e-06,-1.32411452558766e-06,-4.77013721060683e-06,-7.36620540910599e-06,-1.17963668660318e-05,-1.42234612262545e-05,-8.14692732300062e-05,-9.59783046280973e-06,-2.28420643815092e-05,1.33283210911255e-09,-4.98923269683486e-09,-1.24307989536612e-08,-1.16497072334686e-08,-1.40836394062066e-08,-7.01684251246543e-08,-1.48088738041501e-08,-3.44389807412242e-08,-3.48734564382054e-07,-1.4942952381917e-06,-2.40143973391576e-06,-2.93896104059597e-06,-2.87053916890887e-06,-1.38229755871196e-05,-1.91878791605267e-06,-2.58419210197758e-06,-8.82275390812007e-07,-3.67391320774411e-06,-5.29346132004273e-06,-7.41633722691352e-06,-8.33094103588951e-06,0.000351794664022765,-7.57441113512613e-06,-1.33937634090309e-05,3.4296284523325e-09,1.07411099419782e-08,1.19616529615413e-08,1.49870405753541e-08,1.20203024732239e-08,3.35573608635868e-08,1.94203488494187e-08,3.08942303182069e-08,2.42967618421097e-09,2.29107017013088e-09,1.42041712781731e-09,1.79634908263152e-10,-6.09037712221323e-09,-6.2562508955317e-08,-4.70193122642277e-09,-2.59884236292244e-08,-9.62062307776789e-08,-8.55266093074342e-07,-1.04746643327942e-06,-1.97547565416655e-06,-2.75840381245816e-06,-1.8831023218008e-05,-8.25078666297077e-07,-2.59812369505611e-06
"b55",-5.97644403774829e-07,-2.52824619222209e-06,-3.64368149813038e-06,-4.73169751099063e-06,-4.94887493978507e-06,-6.45955977437031e-06,-5.39874904299094e-05,-1.02826202332859e-05,3.11345866269581e-09,9.59537347667942e-09,9.45621264743286e-09,1.23925579322627e-08,9.98230092414711e-09,1.37458797491289e-08,4.35781939950174e-08,1.89381455522866e-08,2.1275152603932e-07,5.14358536561213e-07,8.17800277034765e-07,1.1323778595064e-06,1.26191709444286e-06,1.305901906077e-06,1.08484871735462e-05,2.66233542713287e-06,-7.22634748489062e-07,-2.62470597021936e-06,-4.08882182396055e-06,-6.57279482462891e-06,-7.83549376878413e-06,-1.06381568100962e-05,-0.00010893743690283,-1.95601719147266e-05,1.89203065878782e-09,-8.00708624245185e-10,-6.61460892204215e-09,-4.73990075354772e-09,-7.19962135063590e-09,-8.6786216700588e-09,-1.15141567298923e-07,-3.31187508845291e-08,-2.68581592133733e-07,-1.10948553428777e-06,-1.78008853895987e-06,-2.16846385761649e-06,-2.07240616906929e-06,-2.50530731077568e-06,-2.09652939731905e-05,-2.24930893842524e-06,-6.26890409154456e-07,-2.55182587139103e-06,-3.73734872897681e-06,-5.1307029050859e-06,-5.63645239702888e-06,-7.57441113512614e-06,0.00205972730512019,-1.27577647689776e-05,3.50611998746715e-09,1.14031397767713e-08,1.22176232728976e-08,1.58594053635755e-08,1.3293647061938e-08,1.92312191429202e-08,8.79627211494605e-08,3.95011201692911e-08,2.87642360633414e-09,6.09375629704221e-09,5.44672613063178e-09,6.49306806746221e-09,1.84901121659765e-09,1.81967961091748e-09,-7.31127197195104e-08,-1.6987647648736e-08,-5.53292707263153e-09,-3.33933715922015e-07,-3.59383848802116e-07,-8.01770727058893e-07,-1.13433987747919e-06,-1.68394047945843e-06,-1.98412731274415e-05,-1.40571112532258e-06
"b56",-8.90665782193896e-07,-3.80718275692514e-06,-5.51541568401155e-06,-7.16797131845245e-06,-7.46397376852514e-06,-9.71120018694052e-06,-1.11854135527368e-05,-3.67972097500641e-05,4.32926592274782e-09,1.32236795978369e-08,1.2979243126392e-08,1.6959155957899e-08,1.35368598841123e-08,1.91525154878669e-08,1.81253159674473e-08,2.93881006035428e-08,3.34815740595689e-07,7.27456502937504e-07,1.16060313095019e-06,1.55357174968366e-06,1.05403256595178e-06,1.66695068040929e-06,2.85237969217417e-06,6.01923816603073e-06,-1.63104466352468e-06,-5.85794845175902e-06,-9.03209796518954e-06,-1.44575843755948e-05,-1.74565023067948e-05,-2.40691375769071e-05,-1.9052939889487e-05,-0.000124237330005596,2.50510816803996e-09,-7.97887226721334e-09,-1.11575490309994e-08,-9.03140151635892e-09,-1.24396993990979e-08,-1.45825006097928e-08,-1.69489757102381e-08,-1.23079815703911e-07,-3.92931271581171e-07,-1.69257822237341e-06,-2.72686187152728e-06,-3.32587493743268e-06,-3.22537981624223e-06,-3.91443946059904e-06,-3.24590784235077e-06,-1.58548480580438e-05,-1.0307186703018e-06,-4.3082093367414e-06,-6.18430125144311e-06,-8.70416439450339e-06,-9.82276398572336e-06,-1.33937634090309e-05,-1.27577647689776e-05,2.13255572994047,4.93585679725943e-09,1.57857736291982e-08,1.70682039828116e-08,2.18773790230701e-08,1.79692557906569e-08,2.6401697188603e-08,2.8521839053964e-08,6.42690496476481e-08,3.71726722840735e-09,5.37479398908237e-09,4.18254035258292e-09,3.7260180983065e-09,-4.36927110013901e-09,-7.90968584824615e-09,-1.6238840275427e-08,-1.39074280858692e-07,-1.24331653694059e-07,-1.06543010458337e-06,-1.28533584591158e-06,-2.4139453304474e-06,-3.35795499514203e-06,-4.70344751560126e-06,-2.56500700842929e-06,-2.45357566730946e-05
"b57",6.86801401044036e-09,2.66627065688318e-09,3.06196544380374e-09,3.29165927454961e-09,2.78246069908309e-09,3.93552250125928e-09,4.3280045702509e-09,4.52843481547423e-09,-2.47239135190849e-07,-2.9874610083071e-08,-7.0670445119608e-08,-3.96806035134667e-08,-2.31944420605756e-08,-1.96845806320326e-08,-1.28286560096524e-08,-2.37854697102268e-08,-1.65234026595297e-08,-4.01694144030138e-09,-2.6843201969996e-09,-2.63897100622107e-09,2.64658244604109e-10,-1.02182043314836e-09,-1.43859439695031e-09,-1.68815673021669e-09,2.84150325791382e-09,1.81694468880448e-09,2.51157609628161e-09,2.39046561825543e-09,1.73859892828751e-09,1.89849313274984e-09,1.26622184190849e-09,6.17158409113497e-09,-2.4464328020571e-07,-2.97412373617147e-08,-6.73502139314615e-08,-3.6504816724803e-08,-1.95324801982363e-08,-1.63116039063036e-08,-9.53477965368977e-09,-2.24935738929322e-08,-2.80452022696408e-09,-4.50100929581066e-10,6.25218257622208e-10,6.60300555011468e-10,1.52068572638789e-09,1.3506659317941e-09,1.19359680132664e-09,8.72798271101487e-10,6.13071071409062e-09,2.45865125653229e-09,2.94798504159583e-09,3.1022660615141e-09,2.524700451705e-09,3.4296284523325e-09,3.50611998746715e-09,4.93585679725943e-09,5.58138195540354e-06,-2.97820038671156e-08,-6.67712378854889e-08,-3.57609765829797e-08,-1.84505766172165e-08,-1.50000169266331e-08,-7.897655722934e-09,-2.01525537995e-08,-2.44304045233581e-07,-2.98324849869426e-08,-6.66155395449502e-08,-3.57926756550962e-08,-1.8788110513788e-08,-1.56846379308217e-08,-8.98232525651747e-09,-2.21343241155277e-08,-1.1918835391605e-08,-2.44026752352321e-09,-1.41993135808421e-09,-1.37465801908683e-09,6.25996462211046e-10,-3.28172078550467e-10,-8.03707992752327e-10,-1.11508776009842e-11
"b58",2.74726433738651e-09,6.46589498045752e-09,8.29104697588186e-09,8.84630458545268e-09,7.50610857231485e-09,1.14698217934513e-08,1.36858077794109e-08,1.35960269378962e-08,-1.84765057905807e-08,-1.00905287984104e-06,-2.39048500298606e-07,-1.34219865940778e-07,-7.84459298402159e-08,-6.65801167835607e-08,-4.33907401070108e-08,-8.04517564902051e-08,-1.2145863907399e-08,-1.19732509752444e-07,-2.83578275973455e-08,-2.93064421093668e-08,-1.52668299901543e-08,-1.33953277192902e-08,-1.07208514740562e-08,-1.63992404377997e-08,3.42162220305544e-09,5.21728574175055e-09,9.16347364136801e-09,1.01976339387814e-08,7.75354435236431e-09,8.22636499316414e-09,4.84814947576091e-09,2.19059399188126e-08,-2.76462582174433e-08,-1.00489247281985e-06,-2.27827769264923e-07,-1.23486315205899e-07,-6.60650258492307e-08,-5.51783966942877e-08,-3.22535493687662e-08,-7.60910183663198e-08,-3.17294721525861e-09,-5.23801794596218e-08,-7.26820930269759e-09,-8.09682184525373e-09,-3.57520614948822e-09,-1.81388486362186e-09,3.33279823809397e-12,-5.11897325490583e-09,2.88397704295779e-09,6.16067659339463e-09,8.47019855596821e-09,9.14240218632768e-09,7.55080180176844e-09,1.07411099419782e-08,1.14031397767713e-08,1.57857736291982e-08,-2.97820038671156e-08,1.05191111493318e-05,-2.25927449787068e-07,-1.21023702681401e-07,-6.24505722804526e-08,-5.07819749974325e-08,-2.67465849361611e-08,-6.82623457928737e-08,-3.12869537107509e-08,-1.00770469624344e-06,-2.25331685496804e-07,-1.21066440730729e-07,-6.3537799833526e-08,-5.30479984385346e-08,-3.03807181188373e-08,-7.4864543069679e-08,-8.7453504012564e-09,-8.59664962967415e-08,-1.91913586527365e-08,-1.93776700769537e-08,-9.40943916737156e-09,-8.38357496666895e-09,-7.44511927176389e-09,-9.47417230464043e-09
"b59",3.29859802753892e-09,6.26269841639966e-09,1.07342451385607e-08,1.0310935757689e-08,8.56757227665242e-09,1.22439961449801e-08,1.38447854939188e-08,1.47017256337036e-08,-6.50162110091619e-08,-2.26635342919078e-07,-3.22790186719653e-07,-1.26434176342325e-07,-7.38871937803013e-08,-6.27174106025411e-08,-4.08743496103643e-08,-7.57842442318589e-08,-7.34563662609967e-09,-2.89771943430581e-08,-8.12438622984847e-08,-4.65697063735076e-08,-2.96246732537245e-08,-2.18915463409592e-08,-1.5948277226124e-08,-2.57381303441969e-08,3.00189636194537e-09,7.03241141859151e-09,1.38425249787637e-08,1.46137097464586e-08,1.08484597739325e-08,1.01323995725692e-08,5.8387329864369e-09,2.37227120569636e-08,-6.63661467318027e-08,-2.25683729644538e-07,-3.28645403410976e-07,-1.16315511099818e-07,-6.2217731620881e-08,-5.1971768066995e-08,-3.03779273085156e-08,-7.16673232273266e-08,-1.03906441151883e-09,-1.01695528142947e-08,-2.7646049528643e-08,-1.49556808888642e-08,-9.77056536085667e-09,-6.18692213485314e-09,-2.94699909681183e-09,-1.11746162524759e-08,3.25462555665563e-09,6.4509076881172e-09,1.13413892223658e-08,1.12125317602775e-08,9.08608125884737e-09,1.19616529615413e-08,1.22176232728976e-08,1.70682039828116e-08,-6.67712378854889e-08,-2.25927449787068e-07,0.000272817620193424,-1.14061381272712e-07,-5.88670755424619e-08,-4.78804328042978e-08,-2.52301794114246e-08,-6.43971816446972e-08,-6.70750187445168e-08,-2.26324767626163e-07,-3.32235308078596e-07,-1.14038653868765e-07,-5.98384333572556e-08,-4.99666625121291e-08,-2.86185095612541e-08,-7.05157991349837e-08,-4.96137653839416e-09,-1.92501025649639e-08,-5.85394697511177e-08,-3.11806555219937e-08,-1.91114007349481e-08,-1.43792719571396e-08,-1.15379610235808e-08,-1.75775646016771e-08
"b60",2.75417628611958e-09,6.73552105584645e-09,1.00962850511149e-08,1.26520776642043e-08,1.01867484224438e-08,1.54463733888669e-08,1.87356835509709e-08,1.86185059205173e-08,-3.48171155055773e-08,-1.21361766468561e-07,-1.12457158964355e-07,-2.55599982702833e-07,-1.04236011159668e-07,-8.84755128941678e-08,-5.76606694241111e-08,-1.06909309545696e-07,-6.73720327694254e-09,-2.69672419139044e-08,-4.47070906239899e-08,-8.57604953491361e-08,-3.72315288148337e-08,-2.81300273574356e-08,-2.05966935220685e-08,-3.31226235991169e-08,2.82755326332526e-09,6.63951149484456e-09,1.13370496262608e-08,1.77640086117849e-08,1.26934239388285e-08,1.31802539916814e-08,7.21298662090881e-09,3.09641536757029e-08,-3.55378446485586e-08,-1.20837677292869e-07,-1.13392795189892e-07,-2.64068374893875e-07,-8.77810841465675e-08,-7.33234583268398e-08,-4.28589293629357e-08,-1.01112067109237e-07,-1.10888273939548e-09,-8.97999116458643e-09,-1.28029918578489e-08,-3.02373282719792e-08,-1.26575568609654e-08,-8.0530064410293e-09,-3.64748622339169e-09,-1.44120198522076e-08,2.78185552654181e-09,6.712091363298e-09,1.03544986426778e-08,1.3752032876057e-08,1.07619860973483e-08,1.49870405753541e-08,1.58594053635755e-08,2.18773790230701e-08,-3.57609765829797e-08,-1.21023702681401e-07,-1.14061381272712e-07,0.000168064212898887,-8.30328738340974e-08,-6.75312655800355e-08,-3.55801859936159e-08,-9.08166404685059e-08,-3.59190098955274e-08,-1.21191632693823e-07,-1.14308300478138e-07,-2.67423130517459e-07,-8.44205676136326e-08,-7.04904499293508e-08,-4.03727796264849e-08,-9.94814125296456e-08,-4.53399253694308e-09,-1.78883494141754e-08,-3.12980753971485e-08,-5.97864531888286e-08,-2.43497290963362e-08,-1.86491565853675e-08,-1.49572229290234e-08,-2.24375489324831e-08
"b61",1.70908450042303e-09,4.38049993799044e-09,6.51664902180228e-09,7.91368577541644e-09,7.1635135302427e-09,1.174455389819e-08,1.56602858010926e-08,1.46138858520495e-08,-1.79620252395398e-08,-6.26084052469026e-08,-5.80158261456553e-08,-8.09821491680695e-08,-2.58464895889537e-07,-7.77667963027872e-08,-5.06813684368729e-08,-9.39703506185086e-08,-4.60240097208563e-09,-1.85380476998372e-08,-3.04153284784528e-08,-4.4663308343843e-08,-1.54454166965841e-07,-3.37379130708636e-08,-2.34012480632706e-08,-3.88048496550261e-08,2.05513208739456e-09,4.91724209142551e-09,8.17945860745269e-09,1.26079116808288e-08,1.55609790948723e-08,1.22823499574602e-08,6.36693332294446e-09,2.71446706425487e-08,-1.83332045205928e-08,-6.23339450930593e-08,-5.84927528486487e-08,-8.23598187117103e-08,-2.82132318583938e-07,-6.44555146493473e-08,-3.76751388569865e-08,-8.88838032858362e-08,-8.58745374984419e-10,-6.30637465290364e-09,-8.91563520849609e-09,-1.50674078966812e-08,-6.57718905163591e-08,-1.29418964371219e-08,-6.91325202883815e-09,-2.00634275097912e-08,1.77997130717066e-09,4.51170666401548e-09,6.84326484166499e-09,8.90886381440425e-09,9.11515811926367e-09,1.20203024732239e-08,1.3293647061938e-08,1.79692557906569e-08,-1.84505766172165e-08,-6.24505722804525e-08,-5.88670755424619e-08,-8.30328738340974e-08,9.14603160732017e-07,-5.93998434299463e-08,-3.13042698031204e-08,-7.9913460785304e-08,-1.85301916657208e-08,-6.25186488521846e-08,-5.89684846590275e-08,-8.30740676483226e-08,-2.88349105966673e-07,-6.19572401716241e-08,-3.54836280145682e-08,-8.74413183956937e-08,-3.06868935768272e-09,-1.21995093263691e-08,-2.11804075432814e-08,-3.02926363256201e-08,-1.08690449653234e-07,-2.32200219067888e-08,-1.75325064072338e-08,-2.84881500235921e-08
"b62",2.45996745707074e-09,7.66240958612233e-09,1.11627388302552e-08,1.39497577968721e-08,1.3492053295932e-08,3.28817518909965e-08,2.30866519386161e-08,2.40567024370905e-08,-1.46006946956835e-08,-5.08886285561758e-08,-4.71576743080592e-08,-6.58249598514773e-08,-5.96560275247317e-08,-2.74818118891891e-07,-5.26158535234026e-08,-9.75483795750424e-08,-5.27421333384788e-09,-2.11087505347072e-08,-3.43161485815795e-08,-5.02692008906384e-08,-6.70275601818521e-08,-3.28398517483337e-07,-4.40818989596564e-08,-7.4811182190321e-08,2.31286025516548e-09,5.66465710480059e-09,9.41116487261103e-09,1.49422963493379e-08,1.43995017222296e-08,3.38381623036085e-08,8.35650074876675e-09,3.27172226731086e-08,-1.49000803887279e-08,-5.0649015704347e-08,-4.75193411961477e-08,-6.69172198755445e-08,-5.9198520866213e-08,-3.10918467046875e-07,-3.9089716459049e-08,-9.22246304925427e-08,-6.84804719982708e-10,-5.75352103367078e-09,-7.84064067559752e-09,-1.41190040341122e-08,-2.3562598567808e-08,-1.45504644696777e-07,-1.6414138562914e-08,-4.11563936378795e-08,2.45567002612506e-09,7.17406280420109e-09,1.08707239263833e-08,1.42006368835476e-08,1.37193537193664e-08,3.35573608635868e-08,1.92312191429202e-08,2.6401697188603e-08,-1.50000169266331e-08,-5.07819749974325e-08,-4.78804328042978e-08,-6.75312655800355e-08,-5.93998434299463e-08,4.17345246985354e-05,-3.26163948468879e-08,-8.32719067389038e-08,-1.50621962216233e-08,-5.08134586951391e-08,-4.79292512126888e-08,-6.75209170260376e-08,-5.93306817301081e-08,-3.19470343842838e-07,-3.68381630489982e-08,-9.07633659844831e-08,-3.52632586014462e-09,-1.38743694704919e-08,-2.38525770347018e-08,-3.39040650246524e-08,-4.53995218712081e-08,-2.32496785288507e-07,-3.40410915523586e-08,-5.95837183873932e-08
"b63",2.60927952123299e-09,9.15269467464738e-09,1.31623356429874e-08,1.67082004227109e-08,1.68620975188157e-08,2.32608557210524e-08,1.19381838209451e-07,3.36970984971636e-08,-7.68538458112764e-09,-2.67825366670269e-08,-2.48191336530625e-08,-3.46453239363705e-08,-3.13893724126637e-08,-3.23716570991632e-08,-2.65282778571925e-07,-6.23270847326874e-08,-4.21447756926699e-09,-1.67642614157272e-08,-2.70338403128654e-08,-4.0121484067229e-08,-5.29676676513636e-08,-6.90758613922569e-08,-7.37750823970352e-07,-1.00051103734638e-07,1.25859653185177e-09,2.66559952063734e-09,4.77676130441141e-09,7.91335137137867e-09,6.39646017918508e-09,1.06837367093161e-08,1.10685026886965e-09,2.08703918788468e-08,-7.84012724603047e-09,-2.65777669826534e-08,-2.49788354278237e-08,-3.51858830655626e-08,-3.11142461314442e-08,-3.22581962673455e-08,-3.02770241065917e-07,-5.88350716771794e-08,-1.6382802434321e-10,-2.9334585544354e-09,-3.63313205537387e-09,-7.83611072185437e-09,-1.56618526416551e-08,-2.35501761673491e-08,-3.20261626182915e-07,-5.50269312072073e-08,2.40097458468529e-09,7.56703873670453e-09,1.1646734887626e-08,1.4943852489114e-08,1.44364390644104e-08,1.94203488494187e-08,8.79627211494605e-08,2.8521839053964e-08,-7.897655722934e-09,-2.67465849361611e-08,-2.52301794114246e-08,-3.55801859936159e-08,-3.13042698031204e-08,-3.26163948468879e-08,0.0256111090308762,-5.36644009030852e-08,-7.92822724082549e-09,-2.67439007586424e-08,-2.52271163280302e-08,-3.5537881460827e-08,-3.12177032145536e-08,-3.24301186959583e-08,-3.10854053796825e-07,-5.80013176686554e-08,-2.95548102557292e-09,-1.15068910879896e-08,-1.94225933357307e-08,-2.75611451699259e-08,-3.78082623505553e-08,-4.94348282480389e-08,-5.34132779477967e-07,-8.53173271173472e-08
"b64",3.87640998505807e-09,1.14849519180004e-08,1.67494869915122e-08,2.07152413209419e-08,1.9637511545571e-08,2.83944309888541e-08,-1.04583586114996e-07,6.38794411396843e-08,-1.96102089447358e-08,-6.83431800960516e-08,-6.33174367681167e-08,-8.84084614019916e-08,-8.00979446519747e-08,-8.25962543916775e-08,-5.87950642973681e-08,-2.38806918992172e-07,-1.12524487500048e-08,-4.58129865370629e-08,-7.37946916738649e-08,-1.10708792572716e-07,-2.26130579838835e-07,-1.91559508056462e-07,-2.37647611796661e-07,-1.53210837472814e-06,4.83769261633665e-09,1.12245876214775e-08,1.83869120152192e-08,2.97212719399586e-08,2.89561399249878e-08,-1.22868744424653e-07,1.78871849039807e-08,1.01491194760601e-07,-2.00109583484224e-08,-6.80068825552763e-08,-6.38145210452579e-08,-8.98681844261591e-08,-7.94797732274621e-08,-8.24141323849449e-08,-5.46144402532234e-08,-2.75373082137958e-07,-2.27471447923843e-09,-1.52239068949185e-08,-2.10841362608554e-08,-3.56502061139535e-08,-5.8102022607515e-08,-8.31722771054842e-08,-1.0384601781384e-07,-6.82833680005028e-07,4.07533941261003e-09,1.14432414815441e-08,1.70968197259879e-08,2.26510404909914e-08,2.18379366537488e-08,3.08942303182069e-08,3.95011201692911e-08,6.42690496476481e-08,-2.01525537995e-08,-6.82623457928737e-08,-6.43971816446972e-08,-9.08166404685059e-08,-7.99134607853041e-08,-8.32719067389038e-08,-5.36644009030852e-08,0.308400291961651,-2.02293381396579e-08,-6.8243542936805e-08,-6.43669945594543e-08,-9.06768244449434e-08,-7.96481196943666e-08,-8.27230191768225e-08,-5.50179928281808e-08,-2.91117808787036e-07,-7.548045645083e-09,-3.06112582439085e-08,-5.17387058159755e-08,-7.36068040520951e-08,-1.02054861217946e-07,-1.33088671632911e-07,-1.71995999975204e-07,-9.85511822295761e-07
"b65",5.83315150171625e-09,2.3713317969963e-09,2.80326458946749e-09,3.02730755652557e-09,2.62151921323752e-09,3.80693615145678e-09,4.12680071487851e-09,4.28087042161223e-09,-2.47161514971187e-07,-3.14029991359659e-08,-7.1004998279969e-08,-3.98686881285015e-08,-2.33059846152323e-08,-1.9777956862403e-08,-1.28893667141057e-08,-2.38981024470396e-08,1.17015371404005e-09,9.99423434677136e-10,7.88938855262377e-10,1.11683885492107e-09,3.25935029049573e-09,8.54322746737365e-10,-3.03191461458421e-10,3.24362303398561e-10,-1.96048984362079e-08,-5.38897960015749e-09,-3.03122560836772e-09,-3.42306024669589e-09,-2.35137378411145e-09,-1.54271122568122e-09,-3.88709951953989e-10,2.2635891922425e-09,-2.44583141243254e-07,-3.12644946258104e-08,-6.76703411186351e-08,-3.66789443172413e-08,-1.9627563051267e-08,-1.63895303160244e-08,-9.58060133124e-09,-2.26012884600726e-08,3.90429278094854e-09,1.73160864970614e-09,1.95478746866512e-09,2.18214571280011e-09,2.87252055748278e-09,2.33177867355028e-09,1.81051719448061e-09,2.16644682417276e-09,1.26230617083886e-09,4.74309966909098e-10,1.69115931398991e-09,1.67120464643934e-09,1.41925548975159e-09,2.42967618421097e-09,2.87642360633414e-09,3.71726722840735e-09,-2.44304045233581e-07,-3.12869537107509e-08,-6.70750187445168e-08,-3.59190098955274e-08,-1.85301916657208e-08,-1.50621962216233e-08,-7.92822724082549e-09,-2.02293381396579e-08,2.21988337126223e-05,-3.13684213630023e-08,-6.69370806981188e-08,-3.59682688732538e-08,-1.88837736176823e-08,-1.57638011869816e-08,-9.0275814775175e-09,-2.22461683749363e-08,-3.74839764975241e-09,-7.27358674529795e-10,-1.3694752787989e-10,-2.35376977064943e-11,1.79357229305962e-09,3.02269281814752e-10,-2.34538882568713e-10,1.09858029499364e-09
"b66",1.95716052180988e-09,5.80073673164746e-09,7.14698081868589e-09,7.7522743848845e-09,7.09415545161481e-09,1.1273066048359e-08,1.13700637024851e-08,1.23629621996343e-08,-1.8519183922457e-08,-1.01137514816351e-06,-2.39597189438903e-07,-1.34530709783814e-07,-7.86435091684622e-08,-6.67359881943376e-08,-4.3491379964904e-08,-8.06379014501837e-08,2.42342369700775e-09,1.34930147932899e-08,5.80716672586407e-09,7.52545834000065e-09,1.36689389869366e-08,4.97350107102024e-09,2.93762409558075e-10,3.22754105880187e-09,-1.98770332433398e-08,-1.37925185225862e-07,-4.10620398295529e-08,-4.26957191204879e-08,-2.96021039174465e-08,-2.3579377914119e-08,-1.02612859092929e-08,-1.39691356509611e-08,-2.77118390198787e-08,-1.00720805743962e-06,-2.28355699648894e-07,-1.23776817917793e-07,-6.62380521849779e-08,-5.53084102887546e-08,-3.23318289233434e-08,-7.6271964597082e-08,2.13639347563561e-09,9.38770928393567e-09,6.60995756702272e-09,7.67370224141343e-09,1.0256712636469e-08,8.28533709053098e-09,6.31056769944428e-09,7.96815135237577e-09,-1.70712266896947e-09,-2.93330365439806e-08,-1.96839792022884e-09,-2.85109276840314e-09,-1.74965536780819e-09,2.29107017013088e-09,6.0937562970422e-09,5.37479398908237e-09,-2.98324849869426e-08,-1.00770469624344e-06,-2.26324767626163e-07,-1.21191632693823e-07,-6.25186488521845e-08,-5.08134586951391e-08,-2.67439007586424e-08,-6.8243542936805e-08,-3.13684213630023e-08,0.000866945226228977,-2.25904517485621e-07,-1.21400898268933e-07,-6.37467412720038e-08,-5.3216015017913e-08,-3.0477165207642e-08,-7.51017617796495e-08,-2.7025757219575e-09,-2.74287882571977e-08,-5.53401322804787e-09,-5.0675742750265e-09,2.70411065975303e-09,-1.69632841244309e-09,-1.703598587996e-09,1.7939941470928e-09
"b67",2.6489178652049e-09,5.17587311719799e-09,8.22369028456638e-09,8.2249661603284e-09,7.47475208821044e-09,1.14258904191133e-08,1.2401192023139e-08,1.24913186778762e-08,-6.48764869523912e-08,-2.26157791233757e-07,-3.24174464489224e-07,-1.26883884102276e-07,-7.41725563738504e-08,-6.29428107976996e-08,-4.10197215507863e-08,-7.60540465314065e-08,1.11320728620334e-09,4.50868330371674e-09,3.91617928146094e-09,5.42704063983557e-09,1.20754818738407e-08,3.92617113351749e-09,-3.38200444600175e-10,2.04231792653081e-09,-1.05271434938221e-08,-3.56143153302862e-08,-8.13356811760131e-08,-4.86545103883508e-08,-3.38522537155654e-08,-2.66539980903094e-08,-1.21578642081243e-08,-1.82216109310884e-08,-6.62250431899984e-08,-2.25210069371911e-07,-3.30103037230784e-07,-1.16737726343742e-07,-6.2469251580229e-08,-5.21617836532774e-08,-3.04922181954387e-08,-7.19320608757268e-08,2.01513280179017e-09,4.86476358759308e-09,6.43042008694575e-09,6.98608718784479e-09,9.45208297644879e-09,7.75938479022969e-09,5.8358091584745e-09,7.14185597441169e-09,3.59825507285718e-10,-4.79532980267492e-09,-8.31463005260717e-09,-3.74077928052538e-09,-2.49133299647674e-09,1.42041712781731e-09,5.44672613063178e-09,4.18254035258293e-09,-6.66155395449503e-08,-2.25331685496804e-07,-3.32235308078596e-07,-1.14308300478138e-07,-5.89684846590275e-08,-4.79292512126889e-08,-2.52271163280301e-08,-6.43669945594543e-08,-6.69370806981188e-08,-2.25904517485622e-07,4.11179763338624e-06,-1.14508977343683e-07,-6.01292854464237e-08,-5.0198518659275e-08,-2.87499392590171e-08,-7.08431092377275e-08,-1.60279728075853e-09,-6.33402897590707e-09,-1.65377469664e-08,-8.15702624973492e-09,2.41865642119122e-11,-3.39969656530273e-09,-2.6516395826703e-09,-2.29195050312433e-10
