"","time","s0","i0","s1","i1","race","scenario","I","scen","waifw","scen_waifw"
"929",10,0.731714310766485,0.26828568921565,0,0,"NH White","No Treatment",0.26828568921565,"0","Random Partnership","Status Quo - Random Partnership"
"930",11,0.73171481456968,0.268285185414425,0,0,"NH White","No Treatment",0.268285185414425,"0","Random Partnership","Status Quo - Random Partnership"
"931",12,0.731715310612541,0.268284689373465,0,0,"NH White","No Treatment",0.268284689373465,"0","Random Partnership","Status Quo - Random Partnership"
"932",13,0.731715798975429,0.268284201012408,0,0,"NH White","No Treatment",0.268284201012408,"0","Random Partnership","Status Quo - Random Partnership"
"933",14,0.731716279740437,0.268283720249161,0,0,"NH White","No Treatment",0.268283720249161,"0","Random Partnership","Status Quo - Random Partnership"
"934",15,0.731716752991186,0.268283247000101,0,0,"NH White","No Treatment",0.268283247000101,"0","Random Partnership","Status Quo - Random Partnership"
"935",16,0.731717218812632,0.268282781180271,0,0,"NH White","No Treatment",0.268282781180271,"0","Random Partnership","Status Quo - Random Partnership"
"936",17,0.731717677290894,0.268282322703553,0,0,"NH White","No Treatment",0.268282322703553,"0","Random Partnership","Status Quo - Random Partnership"
"937",18,0.731718128513085,0.268281871482833,0,0,"NH White","No Treatment",0.268281871482833,"0","Random Partnership","Status Quo - Random Partnership"
"938",19,0.731718572567161,0.268281427430153,0,0,"NH White","No Treatment",0.268281427430153,"0","Random Partnership","Status Quo - Random Partnership"
"939",20,0.731719009541785,0.268280990456851,0,0,"NH White","No Treatment",0.268280990456851,"0","Random Partnership","Status Quo - Random Partnership"
"940",21,0.731719439526194,0.26828056047369,0,0,"NH White","No Treatment",0.26828056047369,"0","Random Partnership","Status Quo - Random Partnership"
"941",22,0.731719862610083,0.268280137390976,0,0,"NH White","No Treatment",0.268280137390976,"0","Random Partnership","Status Quo - Random Partnership"
"942",23,0.731720278883488,0.268279721118671,0,0,"NH White","No Treatment",0.268279721118671,"0","Random Partnership","Status Quo - Random Partnership"
"943",24,0.731720688436689,0.268279311566495,0,0,"NH White","No Treatment",0.268279311566495,"0","Random Partnership","Status Quo - Random Partnership"
"944",25,0.731721091360114,0.268278908644023,0,0,"NH White","No Treatment",0.268278908644023,"0","Random Partnership","Status Quo - Random Partnership"
"945",26,0.731721487744244,0.268278512260771,0,0,"NH White","No Treatment",0.268278512260771,"0","Random Partnership","Status Quo - Random Partnership"
"946",27,0.731721877679538,0.268278122326283,0,0,"NH White","No Treatment",0.268278122326283,"0","Random Partnership","Status Quo - Random Partnership"
"947",28,0.731722261256347,0.268277738750208,0,0,"NH White","No Treatment",0.268277738750208,"0","Random Partnership","Status Quo - Random Partnership"
"948",29,0.731722638564846,0.268277361442372,0,0,"NH White","No Treatment",0.268277361442372,"0","Random Partnership","Status Quo - Random Partnership"
"949",30,0.73172300969496,0.268276990312849,0,0,"NH White","No Treatment",0.268276990312849,"0","Random Partnership","Status Quo - Random Partnership"
"950",31,0.731723374736305,0.268276625272027,0,0,"NH White","No Treatment",0.268276625272027,"0","Random Partnership","Status Quo - Random Partnership"
"951",32,0.731723733778122,0.268276266230665,0,0,"NH White","No Treatment",0.268276266230665,"0","Random Partnership","Status Quo - Random Partnership"
"952",33,0.731724086909218,0.268275913099958,0,0,"NH White","No Treatment",0.268275913099958,"0","Random Partnership","Status Quo - Random Partnership"
"953",34,0.731724434217917,0.268275565791583,0,0,"NH White","No Treatment",0.268275565791583,"0","Random Partnership","Status Quo - Random Partnership"
"954",35,0.731724775792002,0.268275224217758,0,0,"NH White","No Treatment",0.268275224217758,"0","Random Partnership","Status Quo - Random Partnership"
"955",36,0.731725111718673,0.268274888291288,0,0,"NH White","No Treatment",0.268274888291288,"0","Random Partnership","Status Quo - Random Partnership"
"956",37,0.731725442084495,0.268274557925609,0,0,"NH White","No Treatment",0.268274557925609,"0","Random Partnership","Status Quo - Random Partnership"
"957",38,0.73172576697536,0.268274233034832,0,0,"NH White","No Treatment",0.268274233034832,"0","Random Partnership","Status Quo - Random Partnership"
"958",39,0.731726086476445,0.268273913533783,0,0,"NH White","No Treatment",0.268273913533783,"0","Random Partnership","Status Quo - Random Partnership"
"959",40,0.731726400672175,0.26827359933804,0,0,"NH White","No Treatment",0.26827359933804,"0","Random Partnership","Status Quo - Random Partnership"
"960",41,0.73172670964619,0.268273290363965,0,0,"NH White","No Treatment",0.268273290363965,"0","Random Partnership","Status Quo - Random Partnership"
"961",42,0.731727013481312,0.268272986528742,0,0,"NH White","No Treatment",0.268272986528742,"0","Random Partnership","Status Quo - Random Partnership"
"962",43,0.731727312259515,0.268272687750398,0,0,"NH White","No Treatment",0.268272687750398,"0","Random Partnership","Status Quo - Random Partnership"
"963",44,0.731727606061902,0.268272393947836,0,0,"NH White","No Treatment",0.268272393947836,"0","Random Partnership","Status Quo - Random Partnership"
"964",45,0.731727894968675,0.268272105040856,0,0,"NH White","No Treatment",0.268272105040856,"0","Random Partnership","Status Quo - Random Partnership"
"965",46,0.73172817905912,0.268271820950176,0,0,"NH White","No Treatment",0.268271820950176,"0","Random Partnership","Status Quo - Random Partnership"
"966",47,0.731728458411585,0.268271541597453,0,0,"NH White","No Treatment",0.268271541597453,"0","Random Partnership","Status Quo - Random Partnership"
"967",48,0.731728733103459,0.268271266905301,0,0,"NH White","No Treatment",0.268271266905301,"0","Random Partnership","Status Quo - Random Partnership"
"968",49,0.731729003211164,0.268270996797301,0,0,"NH White","No Treatment",0.268270996797301,"0","Random Partnership","Status Quo - Random Partnership"
"969",50,0.731729268810139,0.268270731198019,0,0,"NH White","No Treatment",0.268270731198019,"0","Random Partnership","Status Quo - Random Partnership"
"970",0,0.731708829958332,0.268291170000656,0,0,"NH White","One-Time Treatment: 99% Effectiveness",0.268291170000656,"1","Random Partnership","Treatment - Random Partnership"
"971",1,0.731711278279413,0.268431185508775,-0.000142042398828741,-4.21427804822932e-07,"NH White","One-Time Treatment: 99% Effectiveness",0.268430764080971,"1","Random Partnership","Treatment - Random Partnership"
"972",2,0.862367129488597,0.100372665219709,0.0372158169320154,4.43883237502407e-05,"NH White","One-Time Treatment: 99% Effectiveness",0.100417053543459,"1","Random Partnership","Treatment - Random Partnership"
"973",3,0.899372771176694,0.100629107589995,-1.88983568558478e-06,1.10355324136487e-08,"NH White","One-Time Treatment: 99% Effectiveness",0.100629118625528,"1","Random Partnership","Treatment - Random Partnership"
"974",4,0.898909600834522,0.101085420179216,5.01286861678871e-06,-3.39134092117451e-08,"NH White","One-Time Treatment: 99% Effectiveness",0.101085386265807,"1","Random Partnership","Treatment - Random Partnership"
"975",5,0.898453981963614,0.101546184525022,-1.68528631857791e-07,2.01129428606297e-09,"NH White","One-Time Treatment: 99% Effectiveness",0.101546186536317,"1","Random Partnership","Treatment - Random Partnership"
"976",6,0.897988158837011,0.102011839217915,1.94741264055046e-09,-2.87462291242354e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.102011839189169,"1","Random Partnership","Treatment - Random Partnership"
"977",7,0.897517345644046,0.102482654147907,1.84269013369539e-10,-3.98473307003083e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.102482654147509,"1","Random Partnership","Treatment - Random Partnership"
"978",8,0.897041068505539,0.102958931473125,1.30637319724524e-12,-1.97739166319004e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.102958931471148,"1","Random Partnership","Treatment - Random Partnership"
"979",9,0.896559038384569,0.103440961596166,-1.37034541071251e-11,1.30655781738581e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.103440961609231,"1","Random Partnership","Treatment - Random Partnership"
"980",10,0.896070974266744,0.103929025714735,1.40554411161536e-11,-1.33998600343842e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.103929025701335,"1","Random Partnership","Treatment - Random Partnership"
"981",11,0.895576604229442,0.104423395754857,-6.44068045775311e-12,6.24663022840604e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.104423395761104,"1","Random Partnership","Treatment - Random Partnership"
"982",12,0.895075665304051,0.104924334681935,1.46346492685643e-12,-1.44230632445107e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.104924334680492,"1","Random Partnership","Treatment - Random Partnership"
"983",13,0.894567903923972,0.105432096063898,-4.52350951332263e-12,4.49130096342446e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.10543209606839,"1","Random Partnership","Treatment - Random Partnership"
"984",14,0.894053076026031,0.105946923963508,-9.48048300145093e-12,9.53938536107671e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.105946923973047,"1","Random Partnership","Treatment - Random Partnership"
"985",15,0.89353094744549,0.106469052545867,3.53939764518921e-12,-3.60936747610183e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.106469052542258,"1","Random Partnership","Treatment - Random Partnership"
"986",16,0.893001294324545,0.106998705668516,5.15342554888337e-12,-5.31080619468256e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.106998705663206,"1","Random Partnership","Treatment - Random Partnership"
"987",17,0.892463903385751,0.107536096608719,5.72509960629188e-13,-5.95371987761828e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.107536096608123,"1","Random Partnership","Treatment - Random Partnership"
"988",18,0.891918572305025,0.108081427690505,-9.00007093266762e-12,9.38758745159765e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.108081427699892,"1","Random Partnership","Treatment - Random Partnership"
"989",19,0.891365109988389,0.10863489000908,3.17146007750294e-12,-3.32672419098793e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.108634890005753,"1","Random Partnership","Treatment - Random Partnership"
"990",20,0.890803336942453,0.109196663055717,-9.68002973881452e-12,1.01466459779873e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.109196663065863,"1","Random Partnership","Treatment - Random Partnership"
"991",21,0.89023308533008,0.10976691467001,6.05134368083255e-12,-6.2566274583603e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.109766914663753,"1","Random Partnership","Treatment - Random Partnership"
"992",22,0.889654199358244,0.110345800642803,-2.61677929279059e-12,2.62755881022226e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.110345800645431,"1","Random Partnership","Treatment - Random Partnership"
"993",23,0.889066535209634,0.110933464792491,6.95355498577812e-13,-6.61770727944009e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.110933464791829,"1","Random Partnership","Treatment - Random Partnership"
"994",24,0.888469961259933,0.111530038743392,-2.28089859625423e-12,2.13986741709052e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.111530038745532,"1","Random Partnership","Treatment - Random Partnership"
"995",25,0.887864358019971,0.112135641984462,-3.99737483035516e-12,3.70083144759974e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.112135641988163,"1","Random Partnership","Treatment - Random Partnership"
"996",26,0.887249618143682,0.112750381861271,8.30436850629191e-13,-7.67672507000026e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.112750381860504,"1","Random Partnership","Treatment - Random Partnership"
"997",27,0.886625646387113,0.113374353618451,4.37790609405828e-12,-4.12028723506753e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.113374353614331,"1","Random Partnership","Treatment - Random Partnership"
"998",28,0.88599235952314,0.114007640483429,-2.20644660239733e-13,2.06732841115863e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.114007640483636,"1","Random Partnership","Treatment - Random Partnership"
"999",29,0.885349686250047,0.114650313756816,-6.28956654747512e-12,6.6450387778174e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.114650313763461,"1","Random Partnership","Treatment - Random Partnership"
"1000",30,0.884697567118185,0.115302432890795,2.78096550839396e-12,-3.95162343102991e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.115302432886844,"1","Random Partnership","Treatment - Random Partnership"
"1001",31,0.884035954518188,0.115964045480949,-3.61476965750969e-12,1.28107849756423e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.115964045493759,"1","Random Partnership","Treatment - Random Partnership"
"1002",32,0.883364812526951,0.116635187495427,-8.08677945305091e-12,-5.50465869840994e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.116635187489923,"1","Random Partnership","Treatment - Random Partnership"
"1003",33,0.882684116899258,0.117315883096745,1.27151918141054e-11,4.57682377383846e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.117315883097202,"1","Random Partnership","Treatment - Random Partnership"
"1004",34,0.881993855123387,0.118006144898429,-1.45739738383677e-11,2.25709618408867e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.118006144900686,"1","Random Partnership","Treatment - Random Partnership"
"1005",35,0.881294026044993,0.118705973912955,6.50819384463866e-11,-1.32692908495028e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.118705973899685,"1","Random Partnership","Treatment - Random Partnership"
"1006",36,0.880584640457366,0.11941535956648,-1.83890898533221e-11,4.50538717726851e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.119415359570985,"1","Random Partnership","Treatment - Random Partnership"
"1007",37,0.87986571993318,0.120134279983257,1.24580704135699e-10,-3.09130022636678e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.120134279952344,"1","Random Partnership","Treatment - Random Partnership"
"1008",38,0.87913729846938,0.12086270169841,-2.12015288941995e-10,5.44169399465191e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.120862701752827,"1","Random Partnership","Treatment - Random Partnership"
"1009",39,0.878399419393002,0.121600580526359,1.2300449290194e-10,-3.21371586167663e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.121600580494222,"1","Random Partnership","Treatment - Random Partnership"
"1010",40,0.877652139293708,0.122347860693302,3.14821875369634e-11,-8.27714742965844e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.122347860685025,"1","Random Partnership","Treatment - Random Partnership"
"1011",41,0.876895523981628,0.123104476026391,2.87042153422427e-12,-7.33933587099576e-13,"NH White","One-Time Treatment: 99% Effectiveness",0.123104476025657,"1","Random Partnership","Treatment - Random Partnership"
"1012",42,0.876129650024614,0.123870349735983,3.44334299364385e-10,-9.4877518623431e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.123870349641106,"1","Random Partnership","Treatment - Random Partnership"
"1013",43,0.875354605854008,0.124645394284421,-1.79504215143584e-10,5.09879688234613e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.124645394335409,"1","Random Partnership","Treatment - Random Partnership"
"1014",44,0.87457048712129,0.125429512869151,2.70145471478187e-11,-7.71818743343104e-12,"NH White","One-Time Treatment: 99% Effectiveness",0.125429512861433,"1","Random Partnership","Treatment - Random Partnership"
"1015",45,0.873777401867425,0.126222598181165,-5.72342594550905e-11,1.81755971409387e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.12622259819934,"1","Random Partnership","Treatment - Random Partnership"
"1016",46,0.872975465985959,0.127024533902889,1.85510371758109e-10,-6.50618389080358e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.127024533837828,"1","Random Partnership","Treatment - Random Partnership"
"1017",47,0.872164805996184,0.127835194031805,-4.06124961767893e-11,2.16610065192249e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.127835194053466,"1","Random Partnership","Treatment - Random Partnership"
"1018",48,0.871345555862015,0.128654444205904,-3.83101154520863e-11,-2.08495409539755e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.128654444185055,"1","Random Partnership","Treatment - Random Partnership"
"1019",49,0.870517858930385,0.129482140923716,1.76565788035818e-10,-2.22016429280753e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.129482140901514,"1","Random Partnership","Treatment - Random Partnership"
"1020",50,0.869681867653866,0.130318132443293,-1.09064089710647e-10,2.00626242742788e-11,"NH White","One-Time Treatment: 99% Effectiveness",0.130318132463356,"1","Random Partnership","Treatment - Random Partnership"
"1021",0,0.731708829958332,0.268291170000656,0,0,"NH White","One-Time Treatment: 80% Effectiveness",0.268291170000656,"1","Random Partnership","Treatment - Random Partnership"
"1022",1,0.73232230531325,0.268644484798016,-0.000915179023958582,-5.16111257521938e-05,"NH White","One-Time Treatment: 80% Effectiveness",0.268592873672263,"1","Random Partnership","Treatment - Random Partnership"
"1023",2,0.844419133640684,0.12181216121426,0.0328836449085525,0.000885060200574951,"NH White","One-Time Treatment: 80% Effectiveness",0.122697221414835,"1","Random Partnership","Treatment - Random Partnership"
"1024",3,0.87675529513027,0.123208353602185,3.55265881473612e-05,8.24645934400368e-07,"NH White","One-Time Treatment: 80% Effectiveness",0.123209178248119,"1","Random Partnership","Treatment - Random Partnership"
"1025",4,0.876297176715217,0.123691815996236,1.08178683268267e-05,1.89389165949165e-07,"NH White","One-Time Treatment: 80% Effectiveness",0.123692005385402,"1","Random Partnership","Treatment - Random Partnership"
"1026",5,0.875821295869254,0.124178904296688,-1.97965119050217e-07,-2.22952501995141e-09,"NH White","One-Time Treatment: 80% Effectiveness",0.124178902067163,"1","Random Partnership","Treatment - Random Partnership"
"1027",6,0.875329828724155,0.124670167117434,4.10204703662995e-09,2.99558308568891e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.12467016714739,"1","Random Partnership","Treatment - Random Partnership"
"1028",7,0.874833912195653,0.125166087793486,-1.16755522247686e-11,-1.63874547233312e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.125166087791847,"1","Random Partnership","Treatment - Random Partnership"
"1029",8,0.874333060474584,0.125666939498275,4.60862863684976e-14,5.08807430588735e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.125666939503363,"1","Random Partnership","Treatment - Random Partnership"
"1030",9,0.873827013527077,0.126172986453041,-1.25635809736084e-12,1.23574517006063e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.126172986454276,"1","Random Partnership","Treatment - Random Partnership"
"1031",10,0.873315518108701,0.126684481873626,-5.23106152447556e-12,5.03879726379872e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.126684481878665,"1","Random Partnership","Treatment - Random Partnership"
"1032",11,0.872798331622911,0.127201668360951,1.10148372071648e-11,-1.0771044738858e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.12720166835018,"1","Random Partnership","Treatment - Random Partnership"
"1033",12,0.87227522211109,0.127724777874965,-3.33125838396376e-12,3.28254748037524e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.127724777878247,"1","Random Partnership","Treatment - Random Partnership"
"1034",13,0.871745968159332,0.128254031828533,-5.45800555485773e-12,5.43056117927195e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.128254031833964,"1","Random Partnership","Treatment - Random Partnership"
"1035",14,0.871210359230602,0.128789640759038,4.25144650986976e-12,-4.29272964594947e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.128789640754745,"1","Random Partnership","Treatment - Random Partnership"
"1036",15,0.870668195931905,0.129331804058981,-2.32468380968669e-11,2.36479805830576e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.129331804082629,"1","Random Partnership","Treatment - Random Partnership"
"1037",16,0.870119290098635,0.129880709894631,1.45170938957674e-11,-1.48802830423992e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.129880709879751,"1","Random Partnership","Treatment - Random Partnership"
"1038",17,0.86956346545111,0.130436534543168,-5.59809499145654e-12,5.7674201862559e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.130436534548935,"1","Random Partnership","Treatment - Random Partnership"
"1039",18,0.869000557416984,0.130999442579068,3.67922696150946e-12,-3.81353105516329e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.130999442575254,"1","Random Partnership","Treatment - Random Partnership"
"1040",19,0.868430413709597,0.131569586287307,-1.04501698327694e-11,1.08600940897336e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.131569586298167,"1","Random Partnership","Treatment - Random Partnership"
"1041",20,0.867852894273595,0.13214710572515,3.02207015504646e-12,-3.13091612811804e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.132147105722019,"1","Random Partnership","Treatment - Random Partnership"
"1042",21,0.867267871634697,0.132732128365018,-7.35187804241379e-12,7.52185089819689e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.13273212837254,"1","Random Partnership","Treatment - Random Partnership"
"1043",22,0.866675230789086,0.133324769211921,5.7935983125969e-12,-5.74233880348298e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.133324769206179,"1","Random Partnership","Treatment - Random Partnership"
"1044",23,0.866074869429658,0.133925130572652,-4.08556803695293e-12,3.93454963073751e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.133925130576586,"1","Random Partnership","Treatment - Random Partnership"
"1045",24,0.865466697742957,0.134533302260122,1.78043975218494e-12,-1.67415129601113e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.134533302258447,"1","Random Partnership","Treatment - Random Partnership"
"1046",25,0.864850638484981,0.135149361519468,-4.9284446741962e-12,4.6157214727729e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.135149361524084,"1","Random Partnership","Treatment - Random Partnership"
"1047",26,0.864226626742691,0.135773373262425,-1.53403023546016e-12,1.43367893044261e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.135773373263859,"1","Random Partnership","Treatment - Random Partnership"
"1048",27,0.863594609870922,0.136405390135051,-3.46718794964639e-12,3.31579072979027e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.136405390138367,"1","Random Partnership","Treatment - Random Partnership"
"1049",28,0.862954547250463,0.137045452756133,6.86393766159804e-12,-6.90459239420968e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.137045452749228,"1","Random Partnership","Treatment - Random Partnership"
"1050",29,0.862306410193798,0.137693589813173,-2.61873832184027e-12,2.86558628975701e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.137693589816038,"1","Random Partnership","Treatment - Random Partnership"
"1051",30,0.86165018166079,0.138349818346241,-2.47634706132985e-12,3.2543184116049e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.138349818349496,"1","Random Partnership","Treatment - Random Partnership"
"1052",31,0.860985856194034,0.139014143815688,-1.07437669185962e-14,-1.37820092748083e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.139014143814309,"1","Random Partnership","Treatment - Random Partnership"
"1053",32,0.860313439720475,0.139686560274704,8.67914139380679e-12,4.92860362347698e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.139686560279633,"1","Random Partnership","Treatment - Random Partnership"
"1054",33,0.859632949466195,0.140367050557785,-1.57963559438344e-11,9.91870225805568e-13,"NH White","One-Time Treatment: 80% Effectiveness",0.140367050558777,"1","Random Partnership","Treatment - Random Partnership"
"1055",34,0.858944413654268,0.14105558634544,1.18930442958078e-11,-2.10185102507362e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.141055586343338,"1","Random Partnership","Treatment - Random Partnership"
"1056",35,0.858247871696296,0.141752128332611,-2.57142998203019e-11,6.5676688153668e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.141752128339178,"1","Random Partnership","Treatment - Random Partnership"
"1057",36,0.857543373471242,0.142456626447539,1.26023769669129e-10,-3.48435330884568e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.142456626412695,"1","Random Partnership","Treatment - Random Partnership"
"1058",37,0.856830980371654,0.143169019721438,-1.17075559601627e-10,3.40879679747961e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.143169019755526,"1","Random Partnership","Treatment - Random Partnership"
"1059",38,0.856110762556663,0.143889237187129,3.79249558005973e-10,-1.12849252367774e-10,"NH White","One-Time Treatment: 80% Effectiveness",0.14388923707428,"1","Random Partnership","Treatment - Random Partnership"
"1060",39,0.855382803508566,0.144617196716167,-3.07874501730536e-10,9.33698103443581e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.144617196809537,"1","Random Partnership","Treatment - Random Partnership"
"1061",40,0.854647192305566,0.145352807483658,3.19221962002774e-10,-9.8232010075756e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.145352807385426,"1","Random Partnership","Treatment - Random Partnership"
"1062",41,0.853904032726094,0.146095967424097,-2.0415471163761e-10,6.41183855187695e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.146095967488216,"1","Random Partnership","Treatment - Random Partnership"
"1063",42,0.853153433339132,0.146846566466267,3.01130390116148e-10,-9.64758150734924e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.146846566369791,"1","Random Partnership","Treatment - Random Partnership"
"1064",43,0.852395516004801,0.147604484115247,-1.64963826746125e-10,5.48284749230979e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.147604484170076,"1","Random Partnership","Treatment - Random Partnership"
"1065",44,0.851630407440933,0.148369592361373,3.17318833785557e-10,-1.09887276343526e-10,"NH White","One-Time Treatment: 80% Effectiveness",0.148369592251486,"1","Random Partnership","Treatment - Random Partnership"
"1066",45,0.850858246556707,0.14914175350548,-8.56414128585264e-11,3.29854633600086e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.149141753538465,"1","Random Partnership","Treatment - Random Partnership"
"1067",46,0.850079177032714,0.149920822909915,1.20672922494658e-10,-5.40054523502538e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.14992082285591,"1","Random Partnership","Treatment - Random Partnership"
"1068",47,0.849293352756594,0.150706647241982,-9.15818679551466e-12,1.96207205870772e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.150706647261603,"1","Random Partnership","Treatment - Random Partnership"
"1069",48,0.848500933683947,0.151499066366991,-4.46473405651624e-11,2.46949264531482e-12,"NH White","One-Time Treatment: 80% Effectiveness",0.15149906636946,"1","Random Partnership","Treatment - Random Partnership"
"1070",49,0.847702087236529,0.152297912684975,1.09848630929682e-10,-2.28873842668654e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.152297912662088,"1","Random Partnership","Treatment - Random Partnership"
"1071",50,0.846896988280315,0.153103011777388,-6.48829703338376e-11,1.53381936178164e-11,"NH White","One-Time Treatment: 80% Effectiveness",0.153103011792726,"1","Random Partnership","Treatment - Random Partnership"
"1072",0,0.533597806901656,0.466402192992121,0,0,"Other","No Treatment",0.466402192992121,"0","Random Partnership","Status Quo - Random Partnership"
"1073",1,0.533598567490583,0.466401432404687,0,0,"Other","No Treatment",0.466401432404687,"0","Random Partnership","Status Quo - Random Partnership"
"1074",2,0.533599314774834,0.466400685121911,0,0,"Other","No Treatment",0.466400685121911,"0","Random Partnership","Status Quo - Random Partnership"
"1075",3,0.533600049019644,0.466399950878561,0,0,"Other","No Treatment",0.466399950878561,"0","Random Partnership","Status Quo - Random Partnership"
"1076",4,0.533600770483871,0.466399229415781,0,0,"Other","No Treatment",0.466399229415781,"0","Random Partnership","Status Quo - Random Partnership"
"1077",5,0.533601479420159,0.466398520480928,0,0,"Other","No Treatment",0.466398520480928,"0","Random Partnership","Status Quo - Random Partnership"
"1078",6,0.533602176075123,0.466397823827391,0,0,"Other","No Treatment",0.466397823827391,"0","Random Partnership","Status Quo - Random Partnership"
"1079",7,0.53360286068952,0.466397139214414,0,0,"Other","No Treatment",0.466397139214414,"0","Random Partnership","Status Quo - Random Partnership"
"1080",8,0.53360353349843,0.46639646640692,0,0,"Other","No Treatment",0.46639646640692,"0","Random Partnership","Status Quo - Random Partnership"
"1081",9,0.533604194731428,0.466395805175337,0,0,"Other","No Treatment",0.466395805175337,"0","Random Partnership","Status Quo - Random Partnership"
"1082",10,0.533604844612745,0.466395155295434,0,0,"Other","No Treatment",0.466395155295434,"0","Random Partnership","Status Quo - Random Partnership"
"1083",11,0.533605483361424,0.466394516548171,0,0,"Other","No Treatment",0.466394516548171,"0","Random Partnership","Status Quo - Random Partnership"
"1084",12,0.533606111191462,0.466393888719553,0,0,"Other","No Treatment",0.466393888719553,"0","Random Partnership","Status Quo - Random Partnership"
"1085",13,0.53360672831195,0.466393271600491,0,0,"Other","No Treatment",0.466393271600491,"0","Random Partnership","Status Quo - Random Partnership"
"1086",14,0.533607334927196,0.466392664986676,0,0,"Other","No Treatment",0.466392664986676,"0","Random Partnership","Status Quo - Random Partnership"
